Gender_Customer Type_Age_Type of Travel_Class_Flight Distance_Inflight wifi service_Departure/Arrival time convenient_Ease of Online booking_Gate location_Food and drink_Online boarding_Seat comfort_Inflight entertainment_On-board service_Leg room service_Baggage handling_Checkin service_Inflight service_Cleanliness_Departure Delay in Minutes_Arrival Delay in Minutes_satisfaction
Female_Loyal Customer_20_Personal Travel_Eco_746_2_4_1_4_4_1_4_4_4_5_4_3_4_4_79_78,0_neutral or dissatisfied
Male_Loyal Customer_53_Personal Travel_Eco_1464_3_5_3_2_5_3_5_5_4_2_3_5_5_5_31_33,0_neutral or dissatisfied
Female_Loyal Customer_44_Business travel_Business_1014_2_2_2_2_2_4_5_5_5_5_5_5_5_4_0_0,0_satisfied
Male_Loyal Customer_30_Business travel_Business_1416_4_4_4_4_5_5_5_5_1_2_1_4_2_5_0_0,0_satisfied
Male_Loyal Customer_48_Business travel_Eco_500_3_2_2_2_3_3_3_3_4_5_2_5_2_3_0_0,0_satisfied
Female_Loyal Customer_47_Personal Travel_Eco_2556_2_5_2_3_4_5_1_5_5_2_5_1_5_2_0_0,0_neutral or dissatisfied
Female_disloyal Customer_46_Business travel_Business_1056_1_0_0_2_2_1_2_2_4_2_4_4_4_2_0_0,0_neutral or dissatisfied
Female_Loyal Customer_63_Personal Travel_Eco_575_4_4_4_1_2_4_4_3_3_4_2_5_3_4_0_1,0_neutral or dissatisfied
Male_Loyal Customer_58_Business travel_Business_184_3_3_4_3_4_4_4_5_5_5_5_3_5_3_0_0,0_satisfied
Male_Loyal Customer_43_Business travel_Business_407_2_2_2_2_5_4_4_5_5_5_5_3_5_5_5_0,0_satisfied
Female_disloyal Customer_49_Business travel_Eco_944_1_1_1_3_1_1_1_1_4_2_3_2_3_1_53_13,0_neutral or dissatisfied
Male_Loyal Customer_31_Business travel_Business_204_0_5_0_3_5_4_4_5_5_5_4_4_4_5_21_7,0_satisfied
Male_disloyal Customer_23_Business travel_Eco_667_4_1_5_2_4_5_4_4_4_2_3_1_3_4_0_1,0_neutral or dissatisfied
Male_Loyal Customer_12_Personal Travel_Eco_271_4_0_4_4_3_4_3_3_4_2_2_1_4_3_40_33,0_neutral or dissatisfied
Male_Loyal Customer_35_Business travel_Eco_599_1_4_4_4_1_1_1_1_3_3_3_2_2_1_0_0,0_neutral or dissatisfied
Female_Loyal Customer_20_Business travel_Business_325_1_1_1_1_1_1_1_1_1_2_4_1_3_1_0_0,0_neutral or dissatisfied
Male_Loyal Customer_45_Business travel_Business_255_5_5_5_5_3_5_4_3_3_4_3_4_3_3_62_64,0_satisfied
Female_Loyal Customer_45_Personal Travel_Eco_1107_4_0_3_2_5_5_4_4_4_3_4_4_4_4_0_0,0_satisfied
Male_Loyal Customer_54_Business travel_Eco_776_1_3_3_3_1_1_1_1_4_2_3_3_4_1_11_38,0_neutral or dissatisfied
Female_Loyal Customer_29_Personal Travel_Eco_1222_2_5_2_3_3_2_3_3_1_2_2_1_1_3_3_0,0_neutral or dissatisfied
Female_Loyal Customer_47_Business travel_Business_843_2_2_2_2_4_5_5_4_4_4_4_4_4_3_0_0,0_satisfied
Male_disloyal Customer_38_Business travel_Business_405_2_2_2_1_1_2_1_1_5_4_5_5_4_1_0_0,0_satisfied
Male_Loyal Customer_33_Personal Travel_Eco_1303_1_4_1_5_4_1_4_4_4_5_5_5_4_4_0_0,0_neutral or dissatisfied
Male_Loyal Customer_46_Personal Travel_Eco Plus_328_0_2_0_2_4_0_4_4_2_5_3_2_2_4_0_0,0_satisfied
Female_disloyal Customer_35_Business travel_Business_895_2_2_2_1_4_2_5_4_5_4_5_4_4_4_0_0,0_neutral or dissatisfied
Male_disloyal Customer_25_Business travel_Business_277_4_0_4_2_3_4_3_3_5_2_1_1_2_3_25_55,0_satisfied
Male_Loyal Customer_16_Personal Travel_Eco_1195_4_4_4_3_2_4_2_2_3_2_5_5_5_2_3_0,0_neutral or dissatisfied
Male_Loyal Customer_40_Business travel_Business_345_3_3_3_3_3_4_5_5_5_4_5_5_5_3_0_5,0_satisfied
Male_disloyal Customer_34_Business travel_Business_2295_2_2_2_4_1_2_1_1_4_4_3_5_5_1_9_0,0_neutral or dissatisfied
Male_Loyal Customer_47_Personal Travel_Eco_431_3_5_3_2_3_3_3_3_5_2_5_5_5_3_0_0,0_neutral or dissatisfied
Male_Loyal Customer_47_Personal Travel_Eco_190_1_4_1_3_5_1_5_5_4_2_5_3_4_5_1__neutral or dissatisfied
Male_Loyal Customer_26_Business travel_Eco_1050_4_2_4_2_4_4_3_4_1_4_4_5_1_4_0_0,0_satisfied
Female_Loyal Customer_33_Business travel_Business_2030_4_4_4_4_1_3_4_4_4_4_4_1_4_3_0_0,0_neutral or dissatisfied
Male_Loyal Customer_26_Personal Travel_Business_456_1_4_1_5_3_1_3_3_3_3_5_3_4_3_0_3,0_neutral or dissatisfied
Female_Loyal Customer_62_Personal Travel_Eco_370_2_5_2_5_1_1_1_3_3_2_3_1_3_2_0_0,0_neutral or dissatisfied
Female_disloyal Customer_23_Business travel_Eco_447_3_0_3_3_4_3_4_4_3_5_5_3_4_4_57_61,0_neutral or dissatisfied
Female_Loyal Customer_12_Business travel_Business_1502_1_1_2_1_4_4_4_4_4_2_4_5_5_4_0_0,0_satisfied
Male_Loyal Customer_12_Personal Travel_Eco_1208_2_1_2_2_2_2_2_2_4_5_3_4_2_2_3_6,0_neutral or dissatisfied
Female_Loyal Customer_46_Business travel_Business_1573_5_5_5_5_5_5_5_5_5_5_5_3_5_3_73_64,0_satisfied
Male_Loyal Customer_18_Business travel_Business_190_4_4_4_4_4_4_5_4_4_2_4_2_1_4_0_2,0_satisfied
Female_Loyal Customer_42_Business travel_Business_1612_4_4_4_4_3_5_5_5_5_5_5_4_5_4_4_0,0_satisfied
Female_disloyal Customer_29_Business travel_Eco_1400_1_0_0_4_3_1_3_3_2_4_2_1_5_3_1_0,0_neutral or dissatisfied
Male_Loyal Customer_8_Personal Travel_Eco_240_0_5_0_2_5_0_3_5_3_5_4_3_5_5_0_0,0_satisfied
Female_Loyal Customer_43_Business travel_Eco_2586_3_5_1_5_3_4_4_2_4_2_2_4_2_4_31_33,0_neutral or dissatisfied
Male_disloyal Customer_48_Business travel_Business_1744_5_5_5_2_5_5_5_5_5_2_4_4_5_5_5_29,0_satisfied
Female_Loyal Customer_55_Business travel_Business_459_5_4_4_4_3_1_1_5_5_4_5_4_5_3_118_115,0_neutral or dissatisfied
Male_Loyal Customer_28_Business travel_Business_210_5_5_5_5_4_4_4_4_5_5_5_3_3_4_98_102,0_satisfied
Female_Loyal Customer_55_Business travel_Business_992_1_1_3_1_2_4_4_4_4_4_4_3_4_4_1_5,0_satisfied
Male_Loyal Customer_61_Personal Travel_Eco_241_4_5_4_4_3_4_3_3_3_2_4_4_5_3_0_2,0_satisfied
Male_disloyal Customer_26_Business travel_Eco_944_4_4_4_2_4_4_4_4_4_2_5_3_3_4_0_0,0_neutral or dissatisfied
Female_Loyal Customer_24_Business travel_Eco_1237_5_1_1_1_5_5_4_5_2_4_4_4_5_5_21_5,0_satisfied
Female_disloyal Customer_29_Business travel_Business_883_5_5_5_1_1_5_1_1_3_3_4_3_4_1_4_5,0_satisfied
Male_Loyal Customer_37_Business travel_Business_346_1_2_2_2_3_3_4_1_1_1_1_1_1_4_55_42,0_neutral or dissatisfied
Male_Loyal Customer_30_Business travel_Business_606_3_5_5_5_3_4_3_3_4_5_4_1_4_3_0_4,0_neutral or dissatisfied
Male_Loyal Customer_30_Business travel_Business_1916_4_4_5_4_4_4_4_4_5_3_5_3_4_4_0_0,0_satisfied
Female_Loyal Customer_32_Business travel_Eco Plus_2442_2_3_3_3_2_2_2_2_4_1_1_1_2_2_30_8,0_neutral or dissatisfied
Female_Loyal Customer_30_Business travel_Business_302_0_0_0_2_4_4_4_4_3_4_4_4_5_4_20_21,0_satisfied
Male_Loyal Customer_47_Business travel_Business_2055_3_3_3_3_3_5_4_5_5_5_5_3_5_3_0_10,0_satisfied
Male_Loyal Customer_69_Personal Travel_Eco_641_4_5_3_3_3_3_5_3_3_3_5_5_5_3_2_0,0_neutral or dissatisfied
Female_Loyal Customer_24_Business travel_Business_2704_4_1_1_1_3_4_4_1_2_3_4_4_4_4_2_12,0_neutral or dissatisfied
Female_Loyal Customer_34_Business travel_Business_373_5_5_2_5_1_1_2_4_4_4_4_3_4_5_0_6,0_satisfied
Female_Loyal Customer_34_Business travel_Business_926_3_3_3_3_5_4_5_4_4_4_4_3_4_5_0_0,0_satisfied
Female_Loyal Customer_20_Personal Travel_Eco_842_3_5_3_3_1_3_3_1_5_2_2_2_3_1_11_6,0_neutral or dissatisfied
Male_Loyal Customer_15_Personal Travel_Eco_304_3_4_3_3_5_3_2_5_5_3_4_3_5_5_23_18,0_neutral or dissatisfied
Male_disloyal Customer_24_Business travel_Eco_468_2_2_2_3_2_2_2_2_1_4_3_3_3_2_0_0,0_neutral or dissatisfied
Male_disloyal Customer_23_Business travel_Eco_200_4_0_4_3_4_4_4_4_1_1_3_3_3_4_0_0,0_neutral or dissatisfied
Female_disloyal Customer_46_Business travel_Business_1211_3_3_3_3_3_3_3_3_4_5_5_3_4_3_9_0,0_neutral or dissatisfied
Male_Loyal Customer_10_Business travel_Business_575_1_1_1_1_4_4_4_4_3_2_5_4_4_4_0_0,0_satisfied
Male_Loyal Customer_67_Personal Travel_Eco_1249_1_4_1_3_3_1_3_3_5_3_4_4_5_3_10_3,0_neutral or dissatisfied
Female_Loyal Customer_49_Personal Travel_Eco_214_4_2_4_2_2_2_3_4_4_4_4_3_4_1_43_68,0_neutral or dissatisfied
Female_Loyal Customer_50_Business travel_Business_544_5_5_5_5_5_5_5_2_2_2_2_3_2_5_0_0,0_satisfied
Male_Loyal Customer_34_Business travel_Business_338_4_4_4_4_2_4_5_4_4_4_4_3_4_3_19_13,0_satisfied
Female_disloyal Customer_40_Business travel_Business_370_4_4_4_3_4_4_4_4_4_5_3_4_4_4_0_0,0_neutral or dissatisfied
Female_Loyal Customer_66_Personal Travel_Eco_562_4_4_4_2_2_4_4_5_5_4_5_4_5_3_88_83,0_neutral or dissatisfied
Male_disloyal Customer_23_Business travel_Eco_468_2_5_2_2_2_2_2_2_5_2_5_5_4_2_0_0,0_neutral or dissatisfied
Female_disloyal Customer_22_Business travel_Eco_266_3_0_3_3_4_3_5_4_3_3_2_3_5_4_0_0,0_neutral or dissatisfied
Male_Loyal Customer_31_Business travel_Business_1226_3_4_4_4_3_3_3_3_3_3_4_1_4_3_127_123,0_neutral or dissatisfied
Male_Loyal Customer_43_Personal Travel_Eco_280_2_3_2_4_1_2_1_1_5_4_4_4_1_1_0_0,0_neutral or dissatisfied
Male_Loyal Customer_43_Business travel_Business_2941_1_1_1_1_2_2_1_5_5_5_5_3_5_3_41_46,0_satisfied
Female_Loyal Customer_43_Business travel_Business_2862_1_1_1_1_3_5_5_5_5_5_5_5_5_5_0_0,0_satisfied
Female_Loyal Customer_28_Business travel_Business_1242_5_5_5_5_4_4_4_4_5_4_4_4_4_4_15_2,0_satisfied
Male_Loyal Customer_71_Business travel_Business_3230_5_5_5_5_4_5_5_4_4_4_4_3_4_3_0_0,0_satisfied
Male_disloyal Customer_43_Business travel_Eco_337_1_3_1_4_2_1_2_2_3_4_4_4_3_2_8_10,0_neutral or dissatisfied
Male_Loyal Customer_46_Business travel_Eco_89_5_1_1_1_5_5_5_5_1_1_2_3_5_5_0_0,0_satisfied
Female_Loyal Customer_42_Business travel_Business_1865_1_1_1_1_3_4_5_4_4_4_4_4_4_4_37_21,0_satisfied
Female_Loyal Customer_20_Personal Travel_Business_2556_3_4_3_2_4_3_4_4_1_1_4_1_5_4_15_2,0_neutral or dissatisfied
Female_Loyal Customer_61_Business travel_Eco_383_3_3_2_3_1_4_4_3_3_3_3_3_3_2_5_14,0_neutral or dissatisfied
Female_Loyal Customer_20_Personal Travel_Eco_515_2_5_2_4_5_2_5_5_4_4_5_5_5_5_0_13,0_neutral or dissatisfied
Female_Loyal Customer_39_Personal Travel_Eco_712_2_5_1_2_4_1_4_4_2_2_4_4_5_4_0_0,0_neutral or dissatisfied
Male_Loyal Customer_50_Business travel_Eco_957_1_5_5_5_1_1_1_1_3_5_3_4_2_1_0_0,0_neutral or dissatisfied
Male_Loyal Customer_7_Personal Travel_Eco_1246_3_4_3_2_3_3_3_3_5_4_4_5_4_3_0_0,0_neutral or dissatisfied
Male_Loyal Customer_10_Personal Travel_Eco_1726_4_1_4_3_3_4_3_3_1_5_4_2_4_3_0_0,0_neutral or dissatisfied
Female_Loyal Customer_69_Business travel_Business_581_2_5_5_5_4_4_4_2_2_2_2_1_2_1_4_4,0_neutral or dissatisfied
Male_Loyal Customer_65_Personal Travel_Eco_585_2_5_2_2_2_2_5_2_4_2_5_3_4_2_0_10,0_neutral or dissatisfied
Female_Loyal Customer_57_Business travel_Eco_762_1_2_2_2_2_4_3_1_1_1_1_3_1_2_0_0,0_neutral or dissatisfied
Male_Loyal Customer_52_Business travel_Business_1491_4_4_4_4_4_5_4_4_4_5_4_3_4_3_10_0,0_satisfied
Female_Loyal Customer_37_Business travel_Business_2930_1_3_3_3_1_2_3_1_1_1_1_2_1_2_0_0,0_neutral or dissatisfied
Male_disloyal Customer_24_Business travel_Eco_141_1_0_1_3_4_1_4_4_3_3_1_1_3_4_2_0,0_neutral or dissatisfied
Female_disloyal Customer_22_Business travel_Eco_329_3_0_3_3_5_3_5_5_3_5_4_3_4_5_38_42,0_neutral or dissatisfied
Male_Loyal Customer_60_Business travel_Eco_680_4_3_3_3_4_4_4_4_3_4_3_4_4_4_0_0,0_neutral or dissatisfied
Female_disloyal Customer_17_Business travel_Business_882_0_5_0_4_2_5_2_2_4_2_4_5_4_2_0_0,0_satisfied
Female_Loyal Customer_60_Business travel_Business_515_2_2_2_2_5_5_5_5_5_5_5_3_5_3_0_0,0_satisfied
Female_Loyal Customer_57_Personal Travel_Eco_991_4_2_4_4_2_4_3_5_5_4_5_2_5_2_4_0,0_neutral or dissatisfied
Male_Loyal Customer_38_Personal Travel_Eco_1044_2_5_2_2_3_2_3_3_4_4_4_4_5_3_0_8,0_neutral or dissatisfied
Male_Loyal Customer_26_Business travel_Business_3568_3_5_3_3_5_5_5_5_4_5_3_5_4_5_0_0,0_satisfied
Male_Loyal Customer_25_Business travel_Business_1195_2_2_3_2_5_5_5_5_2_3_5_1_1_5_0_0,0_satisfied
Female_Loyal Customer_54_Business travel_Business_3668_4_4_4_4_5_4_4_4_4_4_4_3_4_5_0_0,0_satisfied
Male_Loyal Customer_65_Business travel_Business_1235_2_2_2_2_3_2_3_2_2_2_2_4_2_2_10_0,0_neutral or dissatisfied
Female_disloyal Customer_29_Business travel_Business_919_5_5_5_3_2_5_2_2_4_3_4_5_4_2_0_10,0_satisfied
Male_Loyal Customer_54_Business travel_Business_2516_2_2_2_2_5_5_5_2_2_2_2_4_2_4_0_9,0_satisfied
Female_Loyal Customer_34_Personal Travel_Eco_844_3_4_3_1_4_3_4_4_5_4_4_4_5_4_40_105,0_neutral or dissatisfied
Male_Loyal Customer_7_Personal Travel_Eco_1562_3_5_2_4_2_2_3_2_3_2_4_4_4_2_0_0,0_neutral or dissatisfied
Male_disloyal Customer_26_Business travel_Business_932_2_1_1_4_3_1_3_3_5_5_4_5_5_3_40_26,0_neutral or dissatisfied
Female_disloyal Customer_25_Business travel_Business_550_4_5_5_4_1_5_2_1_5_2_4_4_5_1_0_6,0_satisfied
Female_Loyal Customer_58_Business travel_Business_2598_2_2_2_2_3_4_5_4_4_4_4_5_4_4_0_0,0_satisfied
Male_Loyal Customer_32_Personal Travel_Eco_399_5_4_5_4_5_5_5_5_3_5_1_4_3_5_0_0,0_satisfied
Male_Loyal Customer_36_Business travel_Business_1832_5_5_5_5_2_4_4_5_5_5_5_4_5_5_1_2,0_satisfied
Female_disloyal Customer_62_Business travel_Business_404_4_4_4_2_4_4_4_4_5_5_4_4_4_4_7_3,0_satisfied
Female_Loyal Customer_38_Business travel_Business_2427_1_1_1_1_4_4_5_4_4_4_4_4_4_4_1_0,0_satisfied
Female_Loyal Customer_38_Business travel_Business_3934_5_5_5_5_3_5_5_2_2_2_2_4_2_4_0_0,0_satisfied
Male_Loyal Customer_34_Personal Travel_Eco_920_3_5_3_4_2_3_2_2_3_4_4_4_5_2_0_0,0_neutral or dissatisfied
Female_Loyal Customer_59_Business travel_Business_1887_2_2_2_2_5_5_4_5_5_5_5_4_5_4_11_16,0_satisfied
Male_Loyal Customer_25_Business travel_Eco_2521_1_5_5_5_1_1_1_2_3_3_3_1_2_1_0_4,0_neutral or dissatisfied
Female_Loyal Customer_38_Business travel_Eco_199_4_5_4_5_4_4_4_4_3_2_5_1_5_4_0_25,0_satisfied
Female_Loyal Customer_32_Business travel_Business_651_2_4_3_4_2_2_2_2_4_1_4_2_3_2_0_0,0_neutral or dissatisfied
Female_disloyal Customer_54_Business travel_Eco_901_4_4_4_3_4_5_5_2_4_2_2_5_1_5_49_38,0_neutral or dissatisfied
Male_disloyal Customer_49_Business travel_Eco_1521_3_3_3_3_3_3_3_3_4_4_3_1_3_3_1_0,0_neutral or dissatisfied
Male_Loyal Customer_55_Business travel_Eco_102_4_5_5_5_5_4_5_5_4_5_4_4_2_5_0_0,0_satisfied
Female_Loyal Customer_27_Personal Travel_Eco_2475_1_0_1_3_4_1_4_4_2_5_4_4_4_4_0_0,0_neutral or dissatisfied
Female_Loyal Customer_57_Business travel_Business_2690_5_1_5_5_4_4_4_2_2_2_2_4_2_5_0_0,0_satisfied
Female_Loyal Customer_48_Personal Travel_Eco_919_1_2_1_3_3_3_4_1_1_1_1_3_1_2_0_7,0_neutral or dissatisfied
Female_Loyal Customer_40_Personal Travel_Eco_164_2_5_2_4_5_2_5_5_4_4_5_2_3_5_9_11,0_neutral or dissatisfied
Female_Loyal Customer_47_Business travel_Business_362_4_4_4_4_4_5_4_4_4_4_4_3_4_3_0_0,0_satisfied
Female_Loyal Customer_63_Personal Travel_Eco_591_2_4_2_3_2_4_5_2_2_2_5_4_2_4_0_0,0_neutral or dissatisfied
Female_Loyal Customer_51_Personal Travel_Eco_925_4_2_3_3_3_2_2_1_1_3_1_3_1_3_5_17,0_neutral or dissatisfied
Male_Loyal Customer_54_Business travel_Business_3414_3_3_3_3_2_4_5_5_5_5_5_5_5_4_0_0,0_satisfied
Female_Loyal Customer_64_Personal Travel_Eco_1055_1_4_1_4_2_4_4_2_2_1_2_4_2_4_0_0,0_neutral or dissatisfied
Male_Loyal Customer_58_Business travel_Business_672_3_3_3_3_4_5_5_5_5_5_5_4_5_5_0_4,0_satisfied
Male_Loyal Customer_44_Business travel_Business_2859_1_1_1_1_5_2_1_4_4_4_4_2_4_5_12_23,0_satisfied
Male_disloyal Customer_29_Business travel_Business_1171_0_0_0_4_3_0_3_3_3_4_5_3_4_3_0_0,0_satisfied
Male_Loyal Customer_47_Personal Travel_Eco_391_3_5_3_3_1_3_1_1_1_4_4_5_3_1_11_28,0_neutral or dissatisfied
Male_disloyal Customer_24_Business travel_Eco_1825_3_3_3_3_3_3_3_3_3_5_4_3_5_3_0_0,0_neutral or dissatisfied
Female_disloyal Customer_35_Business travel_Business_89_4_5_5_3_3_5_3_3_2_2_4_4_4_3_0_0,0_neutral or dissatisfied
Male_Loyal Customer_57_Business travel_Business_3559_1_1_1_1_5_4_4_3_3_2_3_4_3_3_5_0,0_satisfied
Female_Loyal Customer_31_Business travel_Eco_1892_2_2_2_2_2_1_2_2_2_4_3_2_4_2_0_0,0_neutral or dissatisfied
Male_Loyal Customer_53_Business travel_Business_2064_5_5_5_5_2_2_1_5_5_5_5_3_5_1_0_0,0_satisfied
Male_Loyal Customer_27_Personal Travel_Eco_271_2_1_2_3_2_2_2_2_1_4_4_1_3_2_39_25,0_neutral or dissatisfied
Female_Loyal Customer_42_Business travel_Business_326_3_3_4_3_2_5_5_5_5_5_5_5_5_3_0_0,0_satisfied
Female_Loyal Customer_60_Business travel_Business_279_4_4_1_4_2_4_5_5_5_4_5_3_5_5_0_0,0_satisfied
Female_Loyal Customer_64_Business travel_Business_2749_3_3_3_3_2_2_3_3_3_3_3_3_3_2_11_6,0_neutral or dissatisfied
Female_Loyal Customer_55_Business travel_Business_368_4_4_4_4_4_4_4_3_1_5_5_4_2_4_178_174,0_satisfied
Female_Loyal Customer_39_Business travel_Business_240_2_2_2_2_2_5_5_5_5_5_5_4_5_4_21_25,0_satisfied
Female_Loyal Customer_16_Personal Travel_Eco Plus_544_3_2_3_3_2_3_2_2_3_5_4_3_3_2_0_8,0_neutral or dissatisfied
Female_Loyal Customer_56_Business travel_Business_3272_3_3_3_3_4_5_5_5_5_5_5_3_5_5_0_0,0_satisfied
Female_Loyal Customer_22_Business travel_Business_776_3_1_1_1_3_3_3_3_1_2_4_3_3_3_7_10,0_neutral or dissatisfied
Female_Loyal Customer_13_Personal Travel_Eco_599_2_3_3_4_4_3_4_4_1_3_3_2_3_4_0_0,0_neutral or dissatisfied
Male_Loyal Customer_56_Business travel_Business_1636_3_3_3_3_5_4_3_2_2_2_3_4_2_2_0_0,0_neutral or dissatisfied
Female_Loyal Customer_38_Personal Travel_Eco_199_5_5_0_2_1_0_1_1_3_3_4_1_3_1_0_16,0_satisfied
Female_Loyal Customer_22_Business travel_Business_3570_5_5_5_5_4_4_4_4_4_3_5_5_5_4_2_34,0_satisfied
Male_Loyal Customer_40_Business travel_Business_3250_3_3_2_3_3_5_5_1_1_2_1_5_1_5_0_12,0_satisfied
Female_Loyal Customer_31_Business travel_Business_522_1_1_1_1_5_5_5_5_5_4_3_5_2_5_29_29,0_satisfied
Male_Loyal Customer_54_Personal Travel_Eco_95_2_3_2_3_2_2_2_2_5_3_1_2_3_2_0_28,0_neutral or dissatisfied
Male_Loyal Customer_65_Personal Travel_Business_507_5_5_5_1_5_5_4_2_2_5_2_3_2_3_7_1,0_satisfied
Male_Loyal Customer_45_Business travel_Business_2227_2_2_2_2_3_3_5_5_5_4_5_4_5_5_0_0,0_satisfied
Male_disloyal Customer_24_Business travel_Eco_862_3_3_3_3_4_3_1_4_1_1_3_4_4_4_22_11,0_neutral or dissatisfied
Female_Loyal Customer_58_Business travel_Business_3323_3_3_3_3_5_4_4_5_5_5_5_3_5_4_51_45,0_satisfied
Male_Loyal Customer_57_Business travel_Business_3739_4_4_4_4_3_4_5_4_4_4_5_3_4_3_0_7,0_satisfied
Female_Loyal Customer_41_Business travel_Eco_395_4_1_1_1_4_4_4_4_1_1_1_4_4_4_0_0,0_satisfied
Male_Loyal Customer_14_Personal Travel_Eco_2279_2_4_2_4_2_2_2_2_4_2_5_3_5_2_0_5,0_neutral or dissatisfied
Male_Loyal Customer_28_Personal Travel_Business_843_2_5_1_4_5_1_5_5_4_3_5_3_5_5_0_0,0_neutral or dissatisfied
Male_Loyal Customer_51_Business travel_Business_3948_3_5_3_3_3_5_5_4_4_4_4_1_4_4_99_97,0_satisfied
Female_Loyal Customer_52_Personal Travel_Eco_1514_1_4_1_3_3_3_5_1_1_1_1_4_1_5_0_0,0_neutral or dissatisfied
Female_Loyal Customer_22_Business travel_Business_1846_4_5_4_4_3_4_3_3_5_5_5_4_5_3_0_0,0_satisfied
Male_Loyal Customer_30_Business travel_Business_1546_4_4_4_4_4_4_4_4_4_4_5_3_5_4_0_0,0_satisfied
Male_Loyal Customer_34_Business travel_Business_3471_2_2_2_2_5_5_5_5_5_5_5_3_5_4_53_43,0_satisfied
Female_Loyal Customer_48_Business travel_Business_787_4_4_4_4_3_5_5_4_4_4_4_4_4_4_21_13,0_satisfied
Male_Loyal Customer_44_Business travel_Business_3677_2_2_2_2_5_5_5_5_5_5_5_5_5_3_95_76,0_satisfied
Female_Loyal Customer_44_Personal Travel_Eco_585_3_4_3_2_5_4_5_5_5_3_5_4_5_4_8_0,0_neutral or dissatisfied
Male_Loyal Customer_49_Business travel_Business_247_3_3_3_3_2_5_5_5_5_5_5_3_5_3_0_0,0_satisfied
Female_Loyal Customer_34_Business travel_Eco_526_5_4_4_4_5_5_5_5_1_4_5_2_3_5_0_0,0_satisfied
Female_disloyal Customer_21_Business travel_Business_363_5_3_5_4_1_5_1_1_2_1_5_3_3_1_0_0,0_satisfied
Male_Loyal Customer_41_Personal Travel_Eco_516_3_1_3_2_2_3_2_2_2_1_3_1_2_2_0_0,0_neutral or dissatisfied
Female_Loyal Customer_49_Business travel_Business_2704_5_5_5_5_4_3_3_3_4_3_5_3_4_3_35_63,0_satisfied
Male_Loyal Customer_40_Business travel_Business_449_2_2_2_2_3_5_5_4_4_4_4_5_4_4_1_16,0_satisfied
Female_Loyal Customer_54_Business travel_Business_3091_0_5_0_1_4_5_4_5_5_5_5_4_5_5_0_0,0_satisfied
Male_Loyal Customer_44_Personal Travel_Eco_1185_1_4_1_3_4_1_4_4_3_2_3_3_4_4_105_83,0_neutral or dissatisfied
Male_Loyal Customer_45_Business travel_Business_2933_0_5_0_4_4_5_5_2_2_2_2_5_2_3_0_1,0_satisfied
Male_Loyal Customer_54_Business travel_Business_2205_3_3_3_3_3_5_4_4_4_5_4_5_4_5_0_0,0_satisfied
Female_Loyal Customer_58_Business travel_Business_102_4_4_4_4_5_1_3_5_5_5_4_1_5_5_19_5,0_satisfied
Male_Loyal Customer_27_Business travel_Business_1124_2_2_2_2_5_5_5_5_3_3_4_5_4_5_0_0,0_satisfied
Female_Loyal Customer_50_Business travel_Business_3053_2_2_2_2_3_4_3_5_5_5_5_4_5_4_0_0,0_satisfied
Female_Loyal Customer_39_Business travel_Business_3062_1_2_2_2_2_3_3_1_1_1_1_4_1_3_0_1,0_neutral or dissatisfied
Male_Loyal Customer_35_Business travel_Business_2432_2_1_1_1_4_3_4_2_2_2_2_1_2_3_0_4,0_neutral or dissatisfied
Female_Loyal Customer_29_Personal Travel_Eco_529_2_4_2_4_4_2_4_4_4_5_5_4_5_4_8_11,0_neutral or dissatisfied
Male_Loyal Customer_19_Business travel_Business_2195_5_5_5_5_3_4_3_3_5_4_5_4_5_3_0_0,0_satisfied
Female_Loyal Customer_47_Business travel_Business_1992_4_4_4_4_5_5_5_5_5_5_5_3_5_3_0_0,0_satisfied
Male_disloyal Customer_26_Business travel_Business_944_5_5_5_5_4_5_3_4_5_3_5_4_5_4_0_26,0_satisfied
Female_Loyal Customer_40_Business travel_Business_2640_3_1_2_2_3_3_3_1_2_3_4_3_1_3_0_4,0_neutral or dissatisfied
Male_Loyal Customer_11_Personal Travel_Eco_1306_4_5_4_3_1_4_1_1_3_5_4_5_4_1_0_0,0_neutral or dissatisfied
Female_disloyal Customer_35_Business travel_Eco_1192_4_4_4_3_3_4_3_3_1_3_2_4_1_3_54_43,0_neutral or dissatisfied
Male_Loyal Customer_48_Business travel_Eco_304_4_3_3_3_4_4_4_4_3_2_1_3_2_4_10_13,0_satisfied
Male_Loyal Customer_48_Business travel_Eco_315_2_1_1_1_2_2_2_2_5_1_2_4_4_2_0_42,0_satisfied
Female_Loyal Customer_36_Business travel_Business_589_4_4_4_4_5_2_1_4_4_4_4_2_4_3_0_0,0_satisfied
Female_Loyal Customer_51_Personal Travel_Eco Plus_333_3_4_3_3_4_4_5_1_1_3_4_5_1_5_0_0,0_neutral or dissatisfied
Female_Loyal Customer_33_Business travel_Business_3069_2_2_2_2_5_5_4_5_5_5_4_4_5_3_0_0,0_satisfied
Male_Loyal Customer_50_Business travel_Business_3127_4_5_5_5_1_4_4_4_4_4_4_3_4_4_0_0,0_neutral or dissatisfied
Male_Loyal Customer_36_Business travel_Business_1171_5_5_4_5_5_4_4_2_2_2_2_4_2_5_7_0,0_satisfied
Male_disloyal Customer_30_Business travel_Eco_844_1_1_1_3_3_1_3_3_3_3_4_4_4_3_19_21,0_neutral or dissatisfied
